0400000US01,01,Alabama,3636020,4461,60.1,0.4,55.8,0.4,6.7,0.3,267971,5074,41.3,1.5,30.3,1.4,25.3,2.2,322156,4837,73.3,1.6,62.9,1.6,13.4,1.2,1225654,5437,79.8,0.6,74.5,0.7,5.8,0.4,668705,3931,74.0,0.9,71.0,1.0,3.8,0.4,526787,2500,54.4,1.1,52.5,1.1,3.3,0.5,336042,2396,19.6,0.8,19.2,0.8,2.2,0.6,288705,2490,5.2,0.6,5.1,0.6,2.9,1.8,N,N,N,N,N,N,N,N,2617359,5038,60.4,0.4,57.0,0.5,4.9,0.3,907216,4565,59.0,0.9,51.7,0.9,12.0,0.8,16650,1761,60.8,4.6,55.0,5.4,8.9,4.5,35571,2095,63.6,4.0,60.8,4.0,3.6,1.8,N,N,N,N,N,N,N,N,23392,2532,74.2,4.0,70.0,4.1,3.9,2.1,34769,3240,59.6,4.3,52.8,4.0,11.1,3.6,77991,1465,70.5,2.6,66.9,2.7,3.2,1.1,2566763,3960,60.2,0.4,56.9,0.5,4.9,0.3,2743302,5594,72.7,0.4,68.1,0.5,5.8,0.3,1339382,4274,79.4,0.6,74.3,0.7,5.4,0.4,1403920,3366,66.4,0.6,62.1,0.7,6.3,0.4,224303,7525,64.6,1.5,58.7,1.5,8.8,1.3,392150,13075,46.4,1.4,35.6,1.4,23.2,1.9,506162,12198,35.0,1.1,30.6,1.1,12.3,1.3,2421146,4942,72.6,0.4,68.7,0.5,4.8,0.3,383935,11757,52.3,1.6,47.3,1.5,9.6,1.2,773375,13500,70.4,0.8,66.0,0.9,6.0,0.6,706248,11558,77.5,0.8,73.5,0.9,4.3,0.5,557588,12615,83.6,0.7,81.2,0.7,2.0,0.2,3.1,(X),(X),(X),(X),(X),(X),(X)
0400000US02,02,Alaska,526901,1633,71.8,0.8,62.6,0.9,8.8,0.7,46283,2482,51.7,3.7,39.6,3.3,21.6,4.7,58800,2814,82.0,3.0,58.9,3.4,15.5,3.2,192125,2888,83.1,1.2,72.4,1.6,7.9,1.2,109955,1785,81.9,1.6,76.9,1.7,5.3,1.0,72657,1320,65.0,2.5,61.2,2.5,5.7,1.2,29463,1196,25.2,3.6,23.9,3.7,5.3,3.3,17618,934,11.3,4.8,8.6,4.2,24.1,21.0,N,N,N,N,N,N,N,N,371695,1930,73.3,0.8,65.8,1.0,5.8,0.7,20829,1579,77.8,8.3,60.9,8.0,12.9,6.3,66984,2290,60.5,2.3,45.0,2.5,25.0,3.0,27097,1436,72.4,4.3,67.5,4.5,4.2,1.4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,24794,2434,69.6,4.5,56.5,5.2,15.9,6.3,26023,768,76.0,4.3,64.0,4.7,9.4,3.5,361726,927,73.2,0.9,65.8,1.1,5.7,0.7,433537,1935,79.6,0.8,69.8,0.9,7.8,0.7,228734,1762,84.8,1.1,72.3,1.3,7.8,1.0,204803,1486,73.8,1.3,67.2,1.3,7.9,1.2,37321,2704,63.9,4.2,57.4,4.6,8.8,3.2,32822,2994,56.8,4.3,38.2,4.1,32.8,5.2,59343,3388,51.1,3.4,42.6,3.2,16.0,3.2,374737,3020,79.2,0.9,71.6,1.0,6.7,0.7,29660,2803,56.9,4.5,49.5,4.5,12.8,3.6,112236,4832,75.9,1.9,67.3,2.3,10.5,1.8,133299,5037,82.0,1.3,72.6,1.6,6.4,1.3,99542,4061,86.0,1.6,81.5,2.0,2.1,0.7,1.8,(X),(X),(X),(X),(X),(X),(X)
0400000US04,04,Arizona,4847562,4420,62.6,0.3,58.6,0.3,5.8,0.3,344349,5628,44.1,1.4,35.3,1.4,19.2,1.5,427388,3788,75.5,1.5,67.8,1.6,8.7,1.0,1780719,3886,79.5,0.5,74.8,0.6,5.1,0.4,820377,2110,78.7,0.7,75.4,0.7,4.2,0.5,655553,1466,58.8,1.0,56.6,1.0,3.7,0.5,421231,1696,21.6,1.2,20.7,1.2,3.8,0.9,397945,1566,5.0,0.5,4.7,0.5,5.9,2.4,N,N,N,N,N,N,N,N,3822548,14619,61.9,0.4,58.5,0.4,5.0,0.3,158607,2970,63.8,2.4,56.4,2.3,10.3,1.8,201626,4072,55.0,1.7,46.0,1.8,16.2,2.0,119094,2102,65.5,2.3,62.1,2.4,4.7,1.2,N,N,N,N,N,N,N,N,460097,13748,69.1,1.2,64.6,1.3,6.4,0.9,78697,5856,64.5,2.7,59.0,2.9,7.6,2.0,1245435,3285,67.2,0.7,62.8,0.7,6.3,0.5,3084673,3434,61.0,0.4,57.6,0.4,4.7,0.3,3684037,3518,75.2,0.4,70.9,0.4,5.1,0.3,1864913,2570,82.5,0.5,77.5,0.5,5.2,0.4,1819124,2424,67.6,0.5,64.1,0.6,5.0,0.4,322700,9510,58.2,1.5,53.8,1.7,7.3,1.2,445276,16591,48.4,1.6,38.5,1.4,20.2,2.0,431191,12008,41.4,1.2,36.4,1.2,11.9,1.4,3256649,3369,75.1,0.4,71.3,0.4,4.6,0.3,508456,11210,63.7,1.2,58.7,1.2,7.8,0.8,842598,18519,72.4,1.0,68.1,0.9,5.6,0.7,1058189,16450,77.4,0.7,73.4,0.7,4.4,0.4,847406,13389,81.9,0.8,79.4,0.8,2.5,0.4,2.8,(X),(X),(X),(X),(X),(X),(X)
0400000US05,05,Arkansas,2212721,3749,60.6,0.5,56.0,0.5,7.2,0.4,163639,4445,44.8,2.1,33.8,1.8,24.0,2.9,187272,4836,74.5,1.7,63.7,1.9,13.7,1.9,747370,5301,79.5,0.9,73.8,0.8,6.7,0.6,395682,3402,74.8,1.1,71.8,1.1,4.1,0.5,320822,2136,57.2,1.3,55.5,1.4,2.9,0.7,209866,2084,21.3,1.4,20.4,1.4,4.1,1.7,188070,1595,4.8,0.7,4.6,0.7,3.2,2.3,N,N,N,N,N,N,N,N,1785462,4100,60.6,0.5,56.9,0.6,5.8,0.4,321115,2967,60.1,1.4,50.8,1.5,14.9,1.6,12728,1536,64.6,5.2,58.2,5.4,9.8,5.2,24521,1750,59.7,5.1,57.8,5.1,2.4,2.2,N,N,N,N,N,N,N,N,40061,3702,64.9,4.1,59.2,4.4,8.8,3.5,27485,2591,55.5,4.4,50.3,4.4,9.2,3.4,93333,1980,68.5,2.5,63.6,2.6,7.1,1.9,1735375,2316,60.4,0.5,56.7,0.6,5.8,0.4,1651146,4449,73.5,0.6,68.6,0.6,6.3,0.4,817877,3914,79.1,0.7,73.5,0.8,6.5,0.5,833269,3511,68.0,0.9,63.8,0.9,6.1,0.5,143933,5064,67.3,2.5,60.9,2.5,9.4,1.8,250022,8391,49.9,1.8,38.8,1.8,22.2,2.3,305077,8157,36.3,1.5,32.4,1.3,10.8,1.6,1463874,5017,73.4,0.6,69.2,0.7,5.3,0.4,224371,6431,56.0,2.0,49.9,1.9,10.9,1.4,521686,10248,72.0,1.0,67.4,0.9,6.3,0.7,414614,9276,77.0,1.0,72.7,1.1,5.1,0.7,303203,9117,83.6,1.0,81.8,1.0,1.5,0.4,2.3,(X),(X),(X),(X),(X),(X),(X)
0400000US06,06,California,28275226,9025,64.3,0.2,59.6,0.2,6.6,0.1,2215110,10872,37.9,0.5,28.6,0.5,23.4,0.8,2728354,6488,73.4,0.5,63.8,0.5,10.5,0.4,10655463,8590,79.8,0.2,74.7,0.2,5.7,0.2,5114104,6046,78.8,0.3,74.9,0.3,4.8,0.2,3561246,3531,62.5,0.4,59.8,0.4,4.4,0.2,2048331,3600,23.8,0.5,22.8,0.5,4.3,0.5,1952618,3378,5.6,0.2,5.4,0.2,3.9,0.8,27561821,19087,64.3,0.2,59.6,0.2,6.6,0.1,17508696,43068,64.0,0.2,59.7,0.2,5.9,0.1,1730121,7606,60.6,0.6,53.1,0.7,11.4,0.6,213303,8135,62.6,1.7,55.3,1.7,10.2,1.3,3696792,10469,62.9,0.4,59.2,0.4,5.4,0.2,101981,3193,69.0,2.8,62.1,2.7,9.2,2.0,4310928,43041,68.3,0.4,62.6,0.4,8.0,0.3,713405,16347,66.1,0.9,59.2,1.0,9.0,0.6,9113309,7332,67.1,0.2,61.8,0.2,7.6,0.2,13046095,7760,63.3,0.2,59.2,0.2,5.5,0.1,22059167,6887,76.0,0.2,71.0,0.2,5.9,0.1,11194116,6024,83.1,0.2,77.4,0.2,5.7,0.1,10865051,3804,68.7,0.2,64.4,0.3,6.1,0.1,1829383,17626,59.2,0.6,54.4,0.6,8.0,0.4,2344728,33507,48.2,0.6,38.0,0.7,21.0,0.8,2309421,25459,41.8,0.6,36.3,0.6,12.9,0.6,19330813,6779,76.3,0.2,72.0,0.2,5.3,0.1,3599175,32910,64.7,0.4,59.3,0.4,8.3,0.3,4351894,39052,72.9,0.4,67.7,0.4,6.8,0.3,5454468,36593,78.2,0.3,73.7,0.4,5.1,0.2,5925276,38011,84.2,0.3,81.3,0.3,3.1,0.1,2.8,(X),(X),(X),(X),(X),(X),(X)
0400000US08,08,Colorado,3803581,3614,69.9,0.4,65.4,0.4,5.5,0.2,263672,4578,49.9,1.6,39.2,1.5,20.0,1.6,336205,3973,79.0,1.2,68.9,1.6,10.0,1.3,1449285,5479,83.7,0.6,78.9,0.6,4.6,0.3,740009,4059,83.5,0.7,80.3,0.7,3.6,0.3,521017,1979,66.9,1.0,64.4,1.1,3.8,0.5,266163,2326,26.2,1.2,25.6,1.2,2.5,0.8,227230,2123,5.8,0.6,5.5,0.6,3.9,2.4,N,N,N,N,N,N,N,N,3235658,10849,70.1,0.4,65.9,0.4,5.1,0.2,136872,3053,68.3,2.2,61.1,2.5,8.5,1.6,35420,3246,67.8,3.2,60.7,3.7,9.8,3.7,104419,2110,68.4,2.2,63.3,2.4,5.1,1.3,N,N,N,N,N,N,N,N,215449,10339,69.7,1.6,64.1,1.6,7.9,1.3,72525,5518,69.1,2.9,62.2,3.0,8.9,2.1,659994,1824,68.9,1.0,63.7,1.0,7.1,0.8,2826557,2773,70.3,0.4,66.2,0.4,4.9,0.3,3046516,3303,80.3,0.4,75.7,0.4,4.8,0.3,1558606,3173,86.4,0.5,81.3,0.5,4.6,0.3,1487910,2746,73.8,0.6,69.8,0.6,5.1,0.4,252508,7157,62.9,1.6,58.2,1.7,6.8,1.3,315679,12057,54.6,1.7,44.7,1.8,18.1,2.0,315088,9272,50.5,1.7,43.7,1.6,13.2,1.5,2710311,4175,80.4,0.4,76.5,0.4,4.2,0.2,270607,9332,67.3,1.6,62.5,1.6,7.1,1.1,643365,14202,77.3,0.9,72.9,1.0,5.2,0.5,807416,16524,81.3,0.8,76.8,0.7,4.6,0.4,988923,15017,85.3,0.6,82.4,0.6,2.7,0.3,2.6,(X),(X),(X),(X),(X),(X),(X)
0400000US09,09,Connecticut,2786786,2953,67.8,0.4,63.5,0.4,6.0,0.3,204199,3185,47.0,1.4,36.4,1.5,20.5,2.1,223019,1738,76.8,1.4,67.6,1.3,10.7,1.0,930035,2365,84.6,0.7,79.8,0.8,5.2,0.5,556192,1681,85.0,0.8,81.1,0.8,4.5,0.5,401881,1246,70.8,1.0,68.2,1.1,3.7,0.5,228688,1269,27.8,1.3,26.7,1.4,4.1,1.1,242772,1152,6.3,0.5,6.0,0.5,3.9,2.1,N,N,N,N,N,N,N,N,2264467,7316,67.3,0.4,63.7,0.4,5.0,0.3,243995,3528,69.1,1.5,61.0,1.7,11.2,1.4,N,N,N,N,N,N,N,N,91658,1494,70.9,2.2,65.5,2.5,6.8,1.9,N,N,N,N,N,N,N,N,141001,7284,71.7,2.3,63.7,2.4,10.8,1.7,38802,3996,71.1,4.5,63.0,4.7,10.1,2.9,285747,1379,70.0,1.5,61.9,1.5,11.1,1.3,2125650,3379,67.1,0.4,63.7,0.4,4.6,0.3,2111127,1683,81.2,0.5,76.7,0.5,5.3,0.3,1041475,1591,86.3,0.5,81.3,0.6,5.3,0.4,1069652,1321,76.3,0.7,72.1,0.7,5.4,0.4,165152,6057,67.1,1.8,62.7,2.0,6.6,1.3,141793,7347,50.7,2.5,35.4,2.1,30.0,2.5,213030,6903,49.1,1.8,42.8,1.8,12.9,1.8,1888108,1911,81.8,0.4,77.7,0.5,4.7,0.3,170451,6704,62.7,1.9,54.7,1.8,12.7,1.9,530024,9876,80.2,0.9,75.6,0.9,5.7,0.6,481228,8599,84.1,1.0,79.8,1.1,4.6,0.5,706405,10303,86.0,0.6,83.5,0.6,2.7,0.3,3.0,(X),(X),(X),(X),(X),(X),(X)
0400000US10,10,Delaware,682968,1488,64.8,0.9,60.9,1.0,5.6,0.6,50682,1815,48.8,3.2,39.1,3.1,19.0,4.1,58351,1126,75.4,3.3,66.7,3.4,10.6,2.9,231229,1584,82.6,1.3,78.6,1.5,4.4,0.9,126353,1119,82.2,1.6,78.9,1.6,3.9,0.9,99272,775,61.8,2.7,59.6,2.6,3.4,1.0,61737,841,22.5,2.6,21.4,2.4,5.2,2.4,55344,636,6.4,1.6,6.0,1.5,6.5,5.3,N,N,N,N,N,N,N,N,509254,1990,64.6,0.9,61.2,1.0,4.9,0.6,132545,1740,64.6,1.7,58.6,2.0,8.9,1.5,N,N,N,N,N,N,N,N,19916,946,67.5,5.5,63.6,5.2,4.0,2.6,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,35913,356,65.7,3.3,60.6,4.0,6.4,2.8,488018,1018,64.5,1.0,61.2,1.0,4.7,0.6,515205,1447,77.7,0.9,73.7,1.1,4.8,0.6,249767,1158,83.2,1.1,78.5,1.3,4.9,0.8,265438,824,72.5,1.3,69.1,1.4,4.6,0.7,45371,2972,66.5,4.2,63.4,4.2,4.4,2.0,47405,4320,48.1,3.8,37.9,3.8,21.3,4.8,61144,4301,44.4,2.9,39.8,2.9,10.1,3.3,456854,1173,78.0,1.1,74.5,1.1,4.1,0.6,45535,3379,60.9,4.0,56.1,3.9,7.8,2.6,146968,4988,74.7,1.7,70.7,1.9,4.8,1.1,138602,4921,80.4,1.6,77.2,1.6,3.7,1.0,125749,4609,85.3,1.7,82.7,1.6,2.6,0.8,2.3,(X),(X),(X),(X),(X),(X),(X)
0400000US11,11,District of Columbia,487471,1214,66.9,0.8,60.0,1.0,8.1,0.9,32723,1252,28.6,4.5,18.4,3.3,33.0,8.0,53730,914,73.8,3.4,58.1,4.2,12.3,2.9,193762,859,85.4,1.5,78.0,1.8,7.0,1.2,76006,645,76.6,2.3,70.0,2.7,8.3,1.9,60986,396,65.3,3.4,62.1,3.5,4.8,1.7,36283,517,28.0,2.7,27.3,2.8,2.3,1.6,33981,540,9.6,2.6,9.3,2.6,2.5,4.3,N,N,N,N,N,N,N,N,187020,2500,77.3,1.3,73.7,1.3,1.9,0.5,255271,1807,58.0,1.3,48.7,1.7,14.7,1.6,N,N,N,N,N,N,N,N,15998,1017,71.5,5.3,64.6,7.2,4.7,2.9,N,N,N,N,N,N,N,N,21230,2776,74.3,7.7,69.9,7.8,5.4,3.5,N,N,N,N,N,N,N,N,39029,279,76.0,4.9,73.0,5.1,3.5,2.1,170244,625,77.5,1.4,73.6,1.4,2.0,0.6,384484,757,78.9,1.1,71.1,1.3,7.6,0.9,183299,611,81.0,1.5,71.2,1.8,8.4,1.2,201185,701,76.9,1.6,71.0,2.0,6.8,1.1,21216,2208,70.3,5.7,63.8,6.1,8.8,4.1,54953,4631,42.9,3.4,28.9,3.5,32.4,5.7,42778,3236,42.2,3.6,33.6,3.7,20.1,4.6,330754,860,79.7,1.1,73.2,1.4,6.9,0.9,39720,3287,59.5,4.5,51.7,4.8,13.0,3.8,69679,4398,69.2,2.8,58.2,3.4,13.8,2.8,55021,3789,77.2,3.6,67.6,3.6,10.6,2.6,166334,4376,89.7,1.2,86.4,1.3,2.7,0.6,5.0,(X),(X),(X),(X),(X),(X),(X)
0400000US12,12,Florida,14686816,8439,61.1,0.2,57.0,0.2,6.2,0.2,952996,9898,43.2,0.9,33.5,1.0,21.4,1.3,1145737,6964,74.9,0.8,65.9,0.8,10.5,0.6,4806883,9835,82.4,0.3,77.4,0.3,5.5,0.2,2579771,6785,79.8,0.4,76.1,0.5,4.5,0.2,2104854,4163,60.4,0.5,57.9,0.5,4.2,0.3,1484665,4542,22.4,0.5,21.5,0.5,4.1,0.5,1611910,4538,5.3,0.3,5.0,0.3,5.5,1.2,14499684,12428,61.1,0.2,57.0,0.2,6.2,0.2,11520388,20266,59.8,0.2,56.2,0.2,5.3,0.2,2060140,10359,64.7,0.6,57.9,0.6,10.0,0.5,44581,3290,54.6,3.4,49.4,3.8,8.6,3.4,324214,4653,66.8,1.3,63.5,1.3,4.6,0.9,7358,2140,57.7,9.5,47.5,10.1,14.3,9.4,543003,17673,73.3,1.1,67.1,1.3,8.1,0.9,187132,8744,63.7,1.8,58.1,1.8,8.0,1.1,2879041,3116,66.9,0.4,62.5,0.4,6.2,0.4,9288503,8114,58.4,0.2,54.9,0.2,5.3,0.2,10637245,7335,76.6,0.2,72.0,0.2,5.5,0.1,5286129,6175,82.1,0.3,76.9,0.3,5.4,0.2,5351116,5457,71.3,0.3,67.1,0.4,5.6,0.2,783563,13112,66.3,0.8,61.0,0.9,7.9,0.8,1115704,20959,49.1,0.9,38.6,0.9,21.3,1.1,1259569,20579,42.4,0.8,37.3,0.8,11.8,1.0,9491508,8102,76.8,0.2,72.7,0.3,4.9,0.2,1204199,19492,63.8,0.8,57.9,0.9,9.3,0.7,2890736,29523,74.3,0.4,70.0,0.4,5.7,0.3,2800171,28303,79.2,0.4,75.0,0.4,4.7,0.2,2596402,24422,83.1,0.4,80.2,0.4,2.9,0.2,3.3,(X),(X),(X),(X),(X),(X),(X)
0400000US13,13,Georgia,7296655,5230,65.8,0.3,60.6,0.3,7.0,0.2,574022,7439,41.9,1.3,30.8,1.1,25.2,1.8,647773,7005,72.7,1.0,61.5,1.1,13.2,0.9,2808413,9575,81.6,0.4,76.0,0.4,5.8,0.3,1349601,5974,79.1,0.6,75.1,0.7,4.8,0.4,976385,4055,59.9,0.9,57.2,0.8,4.4,0.5,527259,4030,23.5,0.8,22.5,0.9,3.9,1.0,413202,3154,5.4,0.6,5.1,0.6,5.7,2.2,N,N,N,N,N,N,N,N,4664529,10157,65.4,0.3,61.6,0.3,4.9,0.3,2108618,6716,65.6,0.6,57.4,0.5,11.8,0.5,17071,2797,59.7,7.4,48.0,7.7,15.1,6.5,204038,3024,67.4,1.6,63.3,1.7,5.2,1.0,N,N,N,N,N,N,N,N,238202,10154,75.1,1.9,69.7,2.1,6.3,1.3,61340,4851,62.0,3.3,53.0,3.5,11.7,2.9,480486,3555,73.6,1.4,68.4,1.5,6.0,0.8,4429600,4561,65.0,0.3,61.2,0.3,4.9,0.3,5782172,7936,76.4,0.3,71.0,0.3,6.2,0.2,2856927,6378,82.4,0.4,76.5,0.4,5.7,0.3,2925245,5359,70.5,0.4,65.6,0.4,6.7,0.3,501650,11860,66.6,1.3,60.0,1.4,9.6,0.9,672494,16025,49.3,1.3,37.2,1.2,24.3,1.5,712567,15212,39.7,1.0,33.7,0.8,14.6,1.2,5134399,8988,76.8,0.3,72.2,0.3,5.3,0.2,741097,16355,58.9,1.0,52.4,1.0,11.0,1.0,1545654,22525,74.0,0.8,69.2,0.8,6.2,0.4,1361307,19286,80.9,0.6,75.8,0.7,5.0,0.4,1486341,18453,85.0,0.5,81.9,0.5,2.9,0.3,3.2,(X),(X),(X),(X),(X),(X),(X)
0400000US15,15,Hawaii,1030247,1318,65.4,0.6,58.9,0.7,4.5,0.4,66273,2358,43.3,3.0,32.8,3.1,19.5,3.7,90250,2165,75.7,2.9,57.1,3.4,8.0,2.0,355997,2313,82.9,1.0,73.7,1.2,4.1,0.6,183891,1171,83.6,1.3,80.0,1.6,3.1,0.7,149344,861,65.9,1.9,63.9,1.9,2.8,0.6,87772,897,25.5,1.8,25.0,1.7,1.9,1.4,96720,1024,7.2,1.2,7.2,1.2,0.0,2.4,N,N,N,N,N,N,N,N,287971,2619,67.9,1.1,57.1,1.2,4.2,0.8,20777,1670,78.4,6.7,50.9,7.2,4.2,3.7,N,N,N,N,N,N,N,N,437132,6617,60.4,0.9,58.4,1.0,2.6,0.5,82091,2902,65.8,2.6,60.4,2.4,7.4,1.9,14499,2254,71.4,6.0,47.8,7.7,3.8,3.9,185102,8442,71.3,1.6,64.5,1.6,7.8,1.3,71131,570,70.8,2.8,57.9,2.9,8.1,2.4,268767,806,67.6,1.1,57.0,1.1,4.1,0.8,779482,1947,79.0,0.7,71.4,0.8,4.0,0.4,399700,1315,84.3,0.9,73.4,1.1,4.1,0.6,379782,1344,73.3,1.1,69.2,1.1,3.9,0.6,63534,3131,63.2,3.4,58.1,3.4,4.8,1.9,57551,3924,40.9,3.8,33.3,4.1,17.9,4.3,77178,5034,47.1,2.9,43.3,2.9,6.5,1.7,689232,2109,79.4,0.6,73.3,0.8,3.6,0.4,48328,3421,61.6,4.0,58.0,4.2,5.8,1.9,194564,6754,76.5,1.5,70.7,1.6,5.4,0.8,230955,7954,80.9,1.2,73.0,1.5,3.1,0.8,215385,6169,84.3,1.1,79.2,1.3,2.1,0.5,4.0,(X),(X),(X),(X),(X),(X),(X)
